student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,Backlogs,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,is_repeater,income_group
214774,Male,ECE,Yes,Postgraduate,No,20,5,61,58396,2,13,12,4,5,No,1,0,medium
214776,Maleale,unknown,No,Graduate,Yes,20,6,64,50058,5,19,11,0,6,No,1,0,medium
214778,Female,ARTS,No,Postgraduate,No,18,7,76,52641,4,15,13,3,1,Yes,0,0,medium
214783,Male,unknown,Yes,Postgraduate,No,25,7,86,50921,2,15,20,2,2,No,0,0,medium
214784,Male,COMMERCE,No,unknown,Yes,18,5,77,16049,2,24,35,3,8,No,0,0,low
214786,Other,unknown,No,unknown,No,18,5,77,40137,2,14,10,0,1,No,0,0,low
214787,Other,unknown,Yes,unknown,No,18,7,80,81138,6,5,51,2,6,No,0,0,medium
214789,Maleale,BIO,No,unknown,No,16,5,75,40188,2,22,39,3,3,No,0,0,low
214793,Female,ARTS,No,unknown,No,24,5,73,44990,6,22,12,0,1,Yes,0,0,low
214798,Female,ARTS,No,Primary,Yes,17,6,67,54338,3,6,31,0,7,No,1,0,medium
214801,Female,BIO,No,Primary,No,18,6,87,53843,4,20,25,3,3,No,0,0,medium
214809,Female,ARTS,No,unknown,No,21,6,60,80579,6,6,14,1,9,No,1,0,medium
214810,Other,BIO,No,unknown,Yes,18,5,75,74722,6,23,45,1,7,No,1,0,medium
214812,Other,ME,No,unknown,No,22,5,66,73842,3,23,58,1,0,No,1,0,medium
214813,Maleale,CIVIL,No,Postgraduate,Yes,20,5,70,31495,5,6,59,0,8,No,0,0,low
214814,Other,COMMERCE,No,Primary,No,21,5,87,32452,4,10,45,1,1,Yes,1,0,low
214815,Maleale,CIVIL,No,Secondary,No,16,7,76,57401,6,13,12,3,3,Yes,0,0,medium
214816,Other,CS,Yes,unknown,No,20,6,72,78222,6,13,1,4,3,Yes,0,0,medium
214824,Female,CIVIL,No,unknown,No,23,6,81,23811,6,24,30,2,7,No,0,0,low
214833,Female,unknown,No,unknown,No,21,6,82,25922,5,22,14,0,4,No,0,0,low
214838,Other,CS,No,Secondary,No,24,5,82,59659,5,8,50,1,9,No,0,0,medium
214839,Female,COMMERCE,No,Postgraduate,No,25,6,57,46876,5,16,9,2,0,Yes,1,0,low
214846,Female,ARTS,No,Primary,Yes,17,6,67,7282,4,5,23,1,8,Yes,0,0,low
214847,Other,BIO,Yes,unknown,No,24,5,100,50095,6,16,0,3,4,No,0,0,medium
214850,Female,CIVIL,No,unknown,Yes,21,5,73,52934,5,11,22,1,0,No,0,0,medium
214852,Female,COMMERCE,Yes,unknown,No,22,6,85,56369,2,16,20,1,2,No,0,0,medium
214863,Maleale,CS,No,Postgraduate,Yes,26,7,75,53071,2,13,29,3,2,No,0,0,medium
214864,Female,ECE,No,unknown,No,19,5,86,31746,6,10,27,1,0,Yes,0,0,low
214869,Female,ECE,Yes,Graduate,No,26,6,90,68969,6,8,8,2,1,No,0,0,medium
214871,Male,ME,No,Secondary,Yes,23,6,76,52178,6,14,46,1,3,No,0,0,medium
214880,Female,CIVIL,Yes,Graduate,Yes,25,7,70,35037,6,9,20,3,4,No,1,0,low
214881,Female,CS,No,unknown,No,18,5,69,64928,5,16,59,1,8,No,1,0,medium
214882,Male,BIO,No,Postgraduate,Yes,26,5,81,65481,5,14,7,4,5,No,1,0,medium
214884,Female,unknown,No,unknown,No,19,5,72,81119,5,8,25,0,1,No,0,0,medium
214885,Female,ECE,No,unknown,Yes,17,6,75,52732,3,18,29,1,5,Yes,0,0,medium
214887,Female,COMMERCE,Yes,unknown,No,25,5,86,59691,2,17,39,1,9,Yes,0,0,medium
214888,Other,CS,No,unknown,Yes,19,6,80,19902,2,19,26,4,6,No,0,0,low
214889,Other,CIVIL,Yes,unknown,No,26,6,80,8467,6,17,58,4,0,No,0,0,low
214890,Maleale,ECE,No,Secondary,No,21,5,64,66340,2,15,51,4,5,Yes,0,0,medium
214897,Female,ECE,No,unknown,No,24,5,80,55852,3,22,33,1,2,No,1,0,medium
214906,Male,ARTS,No,Secondary,No,16,7,80,36258,3,13,39,3,9,No,0,0,low
214907,Male,ECE,No,unknown,No,18,6,72,57678,3,14,34,4,7,No,0,0,medium
214909,Female,unknown,Yes,Postgraduate,Yes,25,5,82,56375,3,7,25,1,9,No,1,0,medium
214912,Male,unknown,Yes,unknown,Yes,22,5,78,43259,6,8,1,4,9,No,1,0,low
214913,Female,CIVIL,Yes,Graduate,No,19,6,89,38250,2,23,32,4,3,Yes,0,0,low
214914,Male,unknown,No,unknown,No,18,6,84,37612,6,14,40,0,0,No,0,0,low
214916,Male,ECE,Yes,Secondary,Yes,18,7,76,23695,6,12,12,3,9,No,0,0,low
214918,Male,ECE,No,unknown,No,25,5,75,12473,5,21,6,4,1,No,0,0,low
214924,Male,ME,No,Secondary,Yes,25,5,75,47134,6,7,36,4,1,No,1,0,low
214926,Female,CIVIL,No,unknown,No,26,7,90,90803,2,18,6,2,3,Yes,1,0,medium
214926,Female,CIVIL,No,unknown,No,26,7,90,90803,2,18,6,2,3,Yes,1,0,medium
214930,Male,ARTS,Yes,Graduate,No,18,6,80,13291,3,16,28,2,5,No,0,0,low
214931,Female,ARTS,Yes,Secondary,Yes,17,6,78,37756,6,20,55,2,1,No,0,0,low
214935,Other,ECE,No,unknown,No,16,6,91,32349,6,6,52,3,7,Yes,0,0,low
214943,Female,unknown,Yes,unknown,Yes,23,7,77,48321,5,21,57,2,4,No,0,0,low
214945,Female,ECE,No,unknown,Yes,18,6,87,34536,2,17,33,1,2,Yes,0,0,low
214945,Female,ECE,No,unknown,Yes,18,6,87,34536,2,17,33,1,2,Yes,0,0,low
214948,Maleale,BIO,Yes,unknown,Yes,18,7,86,28704,3,24,20,4,0,No,0,0,low
214955,Other,COMMERCE,No,Secondary,No,16,7,77,47289,5,5,7,1,6,Yes,1,0,low
214963,Maleale,COMMERCE,No,Primary,Yes,17,7,69,52672,5,18,55,1,3,No,0,0,medium
214965,Female,ECE,Yes,unknown,No,21,5,63,69833,6,21,36,1,9,No,1,0,medium
214966,Maleale,ECE,No,unknown,Yes,21,6,77,26657,3,24,12,3,2,No,0,0,low
214967,Male,ECE,Yes,unknown,Yes,22,5,76,88974,5,24,12,3,4,Yes,1,0,medium
214968,Other,ME,No,Primary,No,17,7,94,82952,2,5,33,1,9,No,0,0,medium
214969,Other,ECE,Yes,Postgraduate,No,25,5,83,36681,5,13,16,2,2,No,0,0,low
214970,Female,CIVIL,No,Secondary,No,19,6,74,58989,3,21,45,3,7,Yes,0,0,medium
214970,Female,CIVIL,No,Secondary,No,19,6,74,58989,3,21,45,3,7,Yes,0,0,medium
214975,Other,ME,No,unknown,No,18,5,73,77510,6,14,27,3,3,Yes,1,0,medium
214977,Female,CS,No,Graduate,No,25,6,68,69257,6,15,23,3,1,Yes,0,0,medium
214978,Female,BIO,Yes,unknown,No,24,6,100,59281,3,22,21,2,2,No,0,0,medium
214981,Maleale,CS,No,Primary,No,24,7,76,54356,5,7,50,1,3,Yes,0,0,medium
214982,Female,ECE,No,Graduate,Yes,18,7,88,34624,5,11,23,1,5,Yes,0,0,low
214986,Female,ARTS,No,unknown,Yes,24,7,92,14669,3,20,28,2,4,No,0,0,low
214988,Female,ME,Yes,Graduate,No,21,5,63,48983,6,18,31,4,6,No,1,0,low
214989,Other,ARTS,No,unknown,No,17,7,64,68421,6,13,26,4,9,No,0,0,medium
214991,Female,ARTS,Yes,unknown,Yes,20,7,54,48270,5,8,38,2,6,No,1,0,low
214996,Male,COMMERCE,No,unknown,No,24,7,66,96871,3,18,15,2,8,No,0,0,medium
214998,Maleale,unknown,Yes,unknown,Yes,23,6,89,66547,3,10,51,3,0,No,0,0,medium
215003,Other,BIO,No,Primary,No,23,7,87,44990,4,13,51,1,4,No,0,0,low
215005,Maleale,unknown,No,unknown,Yes,21,5,68,34925,3,13,30,2,9,No,0,0,low
215007,Female,BIO,No,Postgraduate,Yes,20,7,53,74022,5,16,52,0,3,No,0,0,medium
215008,Female,ME,Yes,Postgraduate,No,16,7,95,18611,4,23,4,2,8,No,0,0,low
215013,Female,ME,No,Postgraduate,No,24,5,72,47403,5,24,36,2,0,No,0,0,low
215014,Maleale,CIVIL,No,Postgraduate,Yes,26,7,62,368450,2,6,27,0,5,No,0,0,high
215015,Female,BIO,No,Secondary,No,22,7,69,63842,3,12,23,3,4,No,0,0,medium
215020,Male,unknown,Yes,Postgraduate,Yes,21,5,92,11133,6,19,42,4,4,No,0,0,low
215021,Female,ME,Yes,Postgraduate,No,18,7,78,54245,3,17,15,2,7,No,0,0,medium
215026,Maleale,unknown,Yes,Postgraduate,No,21,5,72,53965,4,22,42,1,6,No,1,0,medium
215027,Female,CS,No,unknown,No,16,6,85,32315,4,9,4,0,2,No,0,0,low
215034,Maleale,BIO,No,unknown,Yes,16,5,71,59057,3,20,47,2,0,No,0,0,medium
215035,Male,BIO,No,unknown,No,19,6,83,23476,5,6,38,0,7,No,1,0,low
215038,Male,CIVIL,No,unknown,Yes,26,6,47,70064,6,19,57,0,0,No,1,0,medium
215040,Female,ARTS,No,unknown,No,25,5,90,21337,5,23,22,4,5,No,1,0,low
215042,Maleale,ECE,No,unknown,No,20,6,82,10061,5,12,30,0,7,No,0,0,low
215045,Maleale,ARTS,Yes,Graduate,No,20,6,86,82146,5,20,26,4,6,No,0,0,medium
215047,Female,CS,Yes,Postgraduate,No,26,6,59,41282,6,10,1,0,3,No,0,0,low
215049,Other,BIO,Yes,Secondary,No,25,7,68,56328,3,22,49,1,8,No,0,0,medium
215053,Female,ARTS,No,unknown,Yes,26,7,79,57070,6,12,0,0,6,No,0,0,medium
215064,Maleale,COMMERCE,No,Primary,No,25,5,71,42759,6,18,34,2,0,No,1,0,low
215065,Female,ARTS,Yes,Graduate,No,21,7,75,72709,2,14,17,1,5,No,1,0,medium
215067,Female,ECE,No,unknown,No,25,5,49,34597,2,17,43,2,7,No,0,0,low
215068,Female,ECE,No,Primary,No,20,5,72,53591,5,5,16,4,6,Yes,0,0,medium
215073,Other,ARTS,No,Graduate,Yes,22,7,81,62299,6,11,27,0,4,Yes,1,0,medium
215074,Male,COMMERCE,No,unknown,No,25,7,100,31210,3,20,41,0,1,No,0,0,low
215077,Female,COMMERCE,No,unknown,No,21,5,95,41876,6,17,59,4,6,No,0,0,low
215078,Female,CIVIL,No,unknown,Yes,21,7,84,80352,4,15,31,1,3,No,0,0,medium
215080,Male,COMMERCE,Yes,Secondary,Yes,21,6,64,37534,2,16,38,1,7,No,0,0,low
215087,Male,ECE,No,unknown,Yes,16,6,71,38365,3,14,1,2,7,Yes,0,0,low
215089,Female,CIVIL,No,unknown,No,26,6,53,65318,2,17,47,4,7,No,0,0,medium
215092,Other,ECE,No,Secondary,Yes,16,6,85,24886,6,21,57,3,1,No,0,0,low
215094,Other,ECE,No,unknown,No,26,7,64,37059,3,10,56,4,1,Yes,0,0,low
215104,Other,ARTS,No,Graduate,No,20,7,84,57351,6,21,29,0,9,No,0,0,medium
215106,Male,COMMERCE,No,Graduate,No,18,5,73,19283,5,20,33,0,1,Yes,1,0,low
215112,Other,BIO,No,unknown,Yes,25,5,60,71464,6,8,5,0,3,No,0,0,medium
215113,Maleale,ME,No,Primary,No,25,5,75,76290,2,10,46,1,5,Yes,1,0,medium
215114,Male,ECE,No,Secondary,No,26,6,86,82810,4,20,23,0,9,No,0,0,medium
215115,Male,CIVIL,Yes,unknown,No,19,5,93,58328,2,6,47,0,5,No,0,0,medium
215117,Maleale,CIVIL,No,Secondary,Yes,26,6,73,59697,5,16,50,1,9,Yes,0,0,medium
215126,Maleale,unknown,No,Graduate,Yes,16,6,76,70802,5,19,58,2,6,No,1,0,medium
215128,Maleale,ARTS,No,unknown,Yes,25,5,77,37655,4,8,2,2,2,No,1,0,low
215141,Male,CIVIL,No,unknown,No,20,6,76,60920,3,18,51,4,2,Yes,0,0,medium
215145,Maleale,CS,No,unknown,No,25,5,69,34574,4,18,17,4,0,Yes,0,0,low
215146,Female,ME,Yes,Postgraduate,No,24,5,91,52562,5,12,24,3,1,No,0,0,medium
215152,Male,COMMERCE,Yes,Secondary,No,23,6,79,27751,4,21,20,1,3,Yes,0,0,low
215153,Other,CIVIL,No,Postgraduate,Yes,22,5,89,70690,6,16,57,2,2,Yes,0,0,medium
215154,Female,CS,No,Secondary,Yes,18,6,63,746130,2,6,38,4,9,Yes,0,0,high
215155,Male,ARTS,Yes,unknown,No,22,7,69,50758,6,5,16,3,9,No,0,0,medium
215155,Male,ARTS,Yes,unknown,No,22,7,69,50758,6,5,16,3,9,No,0,0,medium
215156,Other,unknown,No,unknown,No,22,7,69,42835,3,23,45,4,7,No,0,0,low
215157,Other,CS,No,unknown,No,21,7,69,60876,4,19,29,4,0,Yes,0,0,medium
215158,Female,BIO,No,unknown,No,19,5,61,52351,3,9,14,0,1,Yes,0,0,medium
215161,Female,BIO,No,Primary,Yes,16,7,59,59739,2,8,59,0,4,No,1,0,medium
215164,Other,COMMERCE,No,Primary,Yes,22,5,82,74369,6,11,40,1,5,Yes,0,0,medium
215167,Female,unknown,No,Postgraduate,No,16,6,75,58294,2,24,0,3,8,No,0,0,medium
215168,Female,CS,No,unknown,No,17,7,63,388,4,19,25,1,2,Yes,0,0,low
215170,Maleale,CIVIL,Yes,Secondary,Yes,23,5,64,17899,5,24,41,0,2,Yes,0,0,low
215171,Female,unknown,No,unknown,Yes,26,6,64,43047,3,12,39,0,6,No,0,0,low
215173,Other,ARTS,No,unknown,Yes,19,5,99,59670,6,11,47,0,3,No,0,0,medium
215178,Female,ECE,No,unknown,Yes,24,6,85,73599,4,13,25,3,9,Yes,0,0,medium
215183,Maleale,ARTS,No,unknown,No,17,5,86,21139,4,24,34,2,3,Yes,1,0,low
215191,Female,ARTS,No,unknown,No,25,5,76,64644,2,6,15,4,8,Yes,0,0,medium
215192,Other,ECE,No,Secondary,No,17,7,88,89518,4,15,25,3,4,No,0,0,medium
215194,Other,ME,No,unknown,Yes,20,5,87,40347,3,18,2,4,7,No,0,0,low
215195,Other,unknown,No,Postgraduate,Yes,22,6,77,49124,6,8,43,4,1,No,0,0,low
215201,Female,CIVIL,No,Primary,No,25,7,71,67535,4,7,27,2,9,No,0,0,medium
215203,Male,CIVIL,Yes,Postgraduate,Yes,25,5,70,34864,3,5,9,3,8,Yes,0,0,low
215215,Female,ME,No,Secondary,No,18,6,91,44560,5,21,1,2,7,Yes,1,0,low
215215,Female,ME,No,Secondary,No,18,6,91,44560,5,21,1,2,7,Yes,1,0,low
215217,Maleale,CS,No,Primary,Yes,17,6,87,76872,3,19,57,0,2,Yes,0,0,medium
215218,Female,ME,No,Graduate,Yes,18,7,66,88294,6,10,49,4,1,No,1,0,medium
215222,Male,unknown,Yes,Postgraduate,Yes,25,5,76,47362,2,11,31,0,2,No,1,0,low
215230,Male,CS,No,Postgraduate,No,20,7,62,39259,4,15,18,1,3,Yes,0,0,low
215243,Maleale,ARTS,No,unknown,Yes,23,5,59,88853,4,21,26,2,3,Yes,0,0,medium
215250,Female,CIVIL,Yes,unknown,Yes,20,6,89,50010,3,24,44,0,1,No,0,0,medium
215251,Female,ECE,No,Graduate,Yes,25,6,77,4697,3,7,44,3,4,Yes,0,0,low
215255,Female,ARTS,No,Secondary,No,19,6,71,59539,3,13,53,3,0,No,1,0,medium
215261,Female,BIO,No,unknown,No,19,5,77,54150,2,19,40,2,8,No,0,0,medium
215263,Other,COMMERCE,No,Graduate,No,26,7,71,72030,6,11,4,0,0,No,1,0,medium
215265,Female,CIVIL,Yes,Primary,Yes,16,5,93,36187,2,21,14,2,6,Yes,0,0,low
215267,Other,COMMERCE,No,unknown,Yes,23,5,71,61984,4,21,53,0,8,No,1,0,medium
215268,Female,COMMERCE,No,Secondary,Yes,19,6,84,52970,6,8,50,2,3,Yes,0,0,medium
215269,Female,ECE,No,Graduate,Yes,18,7,77,50579,2,14,33,1,1,Yes,0,0,medium
215274,Maleale,unknown,No,unknown,Yes,17,5,94,10929,5,15,45,2,3,No,1,0,low
215277,Maleale,BIO,No,Graduate,No,19,7,91,62958,3,5,58,0,6,No,0,0,medium
215278,Female,COMMERCE,No,unknown,No,18,5,82,97587,5,13,9,0,1,No,0,0,medium
215278,Female,COMMERCE,No,unknown,No,18,5,82,97587,5,13,9,0,1,No,0,0,medium
215283,Maleale,ECE,No,unknown,No,18,7,91,68049,4,18,22,0,5,Yes,0,0,medium
215286,Maleale,ME,No,Postgraduate,Yes,25,6,57,18120,2,11,1,2,1,Yes,0,0,low
215291,Other,unknown,Yes,Secondary,No,18,7,76,48955,6,6,26,0,0,Yes,0,0,low
215292,Other,COMMERCE,Yes,Graduate,No,18,5,82,41855,5,15,3,4,8,No,0,0,low
215293,Male,ME,No,unknown,No,17,7,70,77600,2,21,29,0,0,No,0,0,medium
215295,Female,CIVIL,No,unknown,No,24,7,72,109596,2,20,24,1,3,No,1,0,medium
215298,Female,unknown,No,Graduate,No,24,7,71,72651,6,23,17,3,7,Yes,1,0,medium
215299,Maleale,COMMERCE,Yes,unknown,Yes,25,5,78,44924,2,12,22,2,4,No,0,0,low
215302,Other,ARTS,No,unknown,No,26,7,59,85527,4,11,37,2,4,Yes,0,0,medium
215310,Male,CIVIL,No,Graduate,No,26,6,92,24608,3,9,44,1,8,Yes,0,0,low
215313,Female,CS,No,Primary,No,26,6,60,92868,6,20,17,4,2,No,1,0,medium
215314,Male,CIVIL,Yes,unknown,No,23,5,69,64653,3,17,44,2,1,No,1,0,medium
215315,Male,ARTS,No,Postgraduate,Yes,20,5,80,75884,3,14,2,1,7,Yes,0,0,medium
215318,Male,ME,No,Graduate,Yes,21,7,77,87302,6,20,52,3,2,Yes,1,0,medium
215327,Female,COMMERCE,Yes,Postgraduate,No,16,6,90,56260,4,15,20,1,5,No,0,0,medium
215328,Maleale,BIO,No,unknown,No,23,5,87,30141,4,16,1,0,8,No,0,0,low
215330,Maleale,ARTS,No,unknown,Yes,23,5,65,62898,2,10,33,0,0,No,1,0,medium
215331,Female,CIVIL,No,unknown,No,19,6,73,35648,5,7,56,2,7,No,0,0,low
215335,Female,ECE,No,Primary,No,16,6,60,69807,3,16,17,0,0,No,0,0,medium
215340,Maleale,ECE,No,unknown,No,25,6,80,66729,3,9,13,0,1,No,1,0,medium
215341,Male,unknown,Yes,unknown,No,26,5,57,19352,6,19,2,2,4,No,1,0,low
215343,Female,ME,No,unknown,Yes,22,7,68,51927,5,16,28,3,1,No,1,0,medium
215346,Maleale,ME,No,Secondary,No,16,7,80,32244,6,15,55,2,1,No,0,0,low
215352,Female,ME,No,Primary,Yes,16,5,74,60215,5,24,32,0,0,No,1,0,medium
215353,Male,ECE,No,unknown,Yes,19,6,69,83354,5,9,7,4,2,No,0,0,medium
215358,Other,CS,No,unknown,Yes,19,5,71,41447,6,7,38,3,6,No,1,0,low
215359,Male,ECE,No,unknown,Yes,23,7,96,34964,2,16,33,4,5,No,0,0,low
215363,Female,unknown,No,Graduate,Yes,25,7,46,22324,5,18,44,1,8,No,1,0,low
215365,Other,CS,No,Primary,Yes,22,6,92,24514,3,21,28,1,9,No,0,0,low
215366,Female,ARTS,No,unknown,Yes,19,6,75,50760,6,12,21,2,0,Yes,0,0,medium
215367,Male,ECE,No,Secondary,Yes,17,7,78,51804,2,20,50,0,7,No,1,0,medium
215368,Other,ECE,No,Postgraduate,Yes,26,5,77,47322,2,16,55,4,3,No,0,0,low
215369,Other,BIO,No,unknown,No,16,6,79,41846,5,13,20,2,9,No,0,0,low
215376,Female,ECE,No,Graduate,No,16,7,74,33388,5,9,33,4,3,No,0,0,low
215386,Male,COMMERCE,Yes,unknown,Yes,19,7,74,43202,3,18,45,3,4,No,0,0,low
215387,Maleale,COMMERCE,No,Graduate,Yes,26,5,69,51874,6,21,49,2,0,No,1,0,medium
215388,Male,CS,Yes,Postgraduate,Yes,23,7,48,41817,5,9,21,0,3,No,1,0,low
215397,Other,ME,Yes,Primary,No,24,7,74,71757,3,9,50,1,4,Yes,0,0,medium
215403,Female,unknown,No,Postgraduate,Yes,23,7,88,43345,5,18,49,1,7,No,0,0,low
215410,Female,ME,No,Graduate,No,17,5,84,75561,2,17,46,4,0,No,0,0,medium
215412,Male,unknown,No,unknown,Yes,22,5,80,41988,5,21,47,0,0,No,1,0,low
215420,Other,unknown,Yes,Secondary,Yes,22,7,67,54498,6,6,52,1,1,No,0,0,medium
215421,Female,ARTS,No,unknown,No,19,6,81,39017,5,23,56,3,3,No,1,0,low
215422,Male,ECE,Yes,Secondary,Yes,23,6,98,86709,3,14,29,0,2,No,0,0,medium
215429,Female,CS,No,unknown,No,16,6,47,73671,4,15,50,3,2,No,1,0,medium
215432,Female,BIO,No,Graduate,Yes,20,6,49,29464,3,10,22,0,0,No,1,0,low
215434,Maleale,ECE,Yes,unknown,No,22,7,85,53080,5,23,48,4,3,No,0,0,medium
215435,Female,ME,Yes,Graduate,No,18,5,86,22034,4,22,12,4,7,Yes,0,0,low
215437,Maleale,BIO,Yes,unknown,Yes,26,7,83,73618,5,6,21,3,3,No,0,0,medium
215441,Female,ARTS,No,Graduate,No,20,5,85,60373,5,13,29,3,5,No,1,0,medium
215442,Female,unknown,Yes,Primary,Yes,16,5,71,28239,6,12,54,2,4,Yes,0,0,low
215443,Maleale,BIO,No,Postgraduate,Yes,23,6,85,52737,6,5,59,3,4,No,0,0,medium
215450,Maleale,BIO,No,unknown,No,16,5,67,67770,3,14,30,2,1,No,1,0,medium
215456,Male,BIO,No,unknown,No,17,6,81,45865,5,24,9,4,3,No,0,0,low
215457,Female,unknown,Yes,Primary,Yes,20,6,52,35935,2,7,41,3,1,No,0,0,low
215467,Female,CIVIL,No,unknown,No,25,5,81,69583,5,9,44,2,5,Yes,1,0,medium
215468,Maleale,unknown,Yes,unknown,Yes,24,6,76,45359,5,18,58,4,6,Yes,1,0,low
215473,Maleale,ECE,Yes,unknown,No,23,7,58,8696,5,18,28,0,0,No,0,0,low
215477,Other,COMMERCE,No,Secondary,Yes,25,7,78,55024,4,7,28,0,3,Yes,0,0,medium
215478,Maleale,ARTS,No,Primary,Yes,21,7,65,60441,3,21,27,3,1,No,1,0,medium
215479,Other,ECE,No,unknown,Yes,16,5,68,76542,2,24,9,2,4,No,0,0,medium
215481,Maleale,COMMERCE,No,Secondary,No,22,7,78,74171,3,23,53,2,7,No,0,0,medium
215485,Female,ME,No,Secondary,No,16,7,82,28812,5,23,8,3,8,No,0,0,low
215492,Other,CIVIL,No,unknown,No,19,7,61,22817,2,24,55,4,6,No,0,0,low
215496,Female,CIVIL,No,Primary,Yes,23,6,78,71344,5,18,26,1,3,No,0,0,medium
215500,Female,CS,No,Secondary,No,24,7,84,45431,4,17,12,2,8,No,0,0,low
215504,Female,BIO,No,Postgraduate,Yes,25,7,77,47187,3,9,31,4,3,No,0,0,low
215507,Female,ME,No,unknown,Yes,22,5,63,41164,6,6,38,3,0,Yes,1,0,low
215509,Female,COMMERCE,Yes,Graduate,No,19,5,81,50766,4,22,11,3,0,No,1,0,medium
215511,Other,ECE,Yes,Graduate,Yes,19,7,86,51925,3,20,50,3,4,Yes,1,0,medium
215513,Female,ECE,No,Secondary,No,21,5,70,35117,3,15,46,4,0,No,1,0,low
215514,Female,BIO,Yes,Primary,Yes,24,6,95,41055,4,13,46,0,5,Yes,0,0,low
215516,Female,COMMERCE,Yes,unknown,No,22,7,98,73604,5,23,28,4,6,Yes,0,0,medium
215517,Female,unknown,No,Primary,Yes,21,5,85,65066,6,16,4,1,6,No,0,0,medium
215518,Female,ARTS,No,Graduate,No,20,5,67,21701,2,24,14,3,3,Yes,1,0,low
215528,Female,BIO,Yes,Postgraduate,No,23,6,92,94165,2,20,39,3,1,No,0,0,medium
215529,Other,BIO,No,Secondary,No,26,7,97,22789,4,11,16,4,2,No,0,0,low
215534,Female,ECE,No,unknown,Yes,25,6,81,40745,3,17,21,3,0,No,0,0,low
215536,Other,unknown,No,Primary,Yes,19,5,93,37706,2,21,19,2,6,No,0,0,low
215537,Female,unknown,Yes,Primary,Yes,26,6,62,77879,2,21,0,1,9,No,1,0,medium
215537,Female,unknown,Yes,Primary,Yes,26,6,62,77879,2,21,0,1,9,No,1,0,medium
215540,Male,ME,No,Postgraduate,Yes,25,7,66,69595,4,17,43,0,7,No,0,0,medium
215543,Male,unknown,Yes,unknown,Yes,17,5,72,61732,4,8,55,3,3,Yes,0,0,medium
215544,Other,ECE,Yes,Graduate,No,26,5,86,59561,2,13,0,1,5,No,0,0,medium
215547,Maleale,ME,No,Secondary,No,21,7,92,52666,6,10,40,2,0,No,0,0,medium
215556,Female,CS,No,Graduate,No,22,7,87,68944,2,20,22,4,8,No,0,0,medium
215561,Other,BIO,No,unknown,No,21,7,73,30123,3,16,57,3,9,Yes,0,0,low
215567,Female,BIO,Yes,unknown,Yes,19,7,76,46044,5,6,52,0,5,No,0,0,low
215576,Male,ECE,No,Postgraduate,No,25,5,92,52883,5,12,53,2,0,No,1,0,medium
215585,Female,COMMERCE,Yes,Postgraduate,No,21,7,92,77774,6,6,8,0,2,No,0,0,medium
215587,Maleale,ME,No,Graduate,No,16,7,69,59339,2,22,49,1,8,Yes,0,0,medium
215589,Maleale,COMMERCE,Yes,Postgraduate,Yes,18,5,67,43964,2,15,57,2,3,Yes,1,0,low
215590,Male,CIVIL,No,unknown,No,21,7,77,77544,3,23,1,4,1,No,0,0,medium
215591,Maleale,ME,No,Secondary,No,26,7,86,86490,3,11,2,0,6,Yes,0,0,medium
215592,Maleale,CS,No,unknown,Yes,19,7,57,76626,4,13,42,2,9,No,1,0,medium
215595,Other,BIO,No,Postgraduate,Yes,24,7,71,55599,2,14,58,0,2,No,0,0,medium
215597,Male,CIVIL,No,Graduate,Yes,24,7,68,42564,5,17,35,3,3,No,0,0,low
215598,Female,unknown,Yes,unknown,No,21,7,75,62625,3,18,40,0,4,No,0,0,medium
215600,Female,BIO,No,unknown,No,16,6,67,49357,2,8,32,3,3,No,0,0,low
215607,Male,CS,No,Secondary,Yes,23,7,78,46070,6,6,8,2,4,No,1,0,low
215608,Maleale,BIO,No,Postgraduate,No,19,6,69,25428,2,17,11,0,5,No,0,0,low
215609,Male,ECE,Yes,Secondary,No,26,6,82,36462,3,24,43,2,1,Yes,0,0,low
215611,Female,CS,No,Secondary,Yes,16,6,98,32627,6,6,3,1,4,Yes,0,0,low
215612,Male,BIO,No,Postgraduate,Yes,25,6,83,63358,2,16,34,1,0,No,0,0,medium
215614,Female,ECE,No,unknown,Yes,17,7,62,60365,6,15,39,3,2,No,0,0,medium
215619,Male,ECE,Yes,Secondary,No,23,7,95,21569,5,9,50,1,6,No,0,0,low
215620,Male,ME,Yes,Primary,Yes,16,7,79,82707,2,19,17,3,3,No,0,0,medium
215621,Female,ME,No,unknown,No,21,5,82,46781,2,18,7,4,9,No,0,0,low
215622,Female,CS,Yes,Postgraduate,Yes,26,7,62,81574,4,11,41,3,8,Yes,0,0,medium
215623,Female,CIVIL,Yes,Primary,No,26,7,80,61982,6,6,34,4,1,No,0,0,medium
215625,Male,ME,No,Secondary,No,19,7,76,46165,5,8,48,1,4,No,0,0,low
215629,Maleale,ME,Yes,Postgraduate,No,23,7,74,54970,5,19,1,2,3,No,0,0,medium
215630,Other,ME,No,unknown,No,22,6,100,61215,3,7,44,2,4,Yes,0,0,medium
215630,Other,ME,No,unknown,No,22,6,100,61215,3,7,44,2,4,Yes,0,0,medium
215632,Other,COMMERCE,No,Primary,Yes,23,7,78,61297,3,13,0,1,6,Yes,0,0,medium
215635,Female,CIVIL,No,Graduate,No,18,6,73,56829,6,22,35,0,7,No,0,0,medium
